feature_id,feature_name,feature_class,state_name,state_numeric,county_name,county_numeric,map_name,date_created,date_edited,bgn_type,bgn_authority,bgn_date,prim_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec
217984,Adkins Mountain,Summit,California,6,Madera,39,Knowles,"01/19/1981","07/10/2021",,,,370817N,1194836W,37.1381179,-119.8099885,,,0,0
217994,Adobe Hill,Summit,California,6,Madera,39,Little Table Mountain,"01/19/1981","07/24/2021",,,,370201N,1195143W,37.0336779,-119.8619795,,,0,0
218123,Mount Alice,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",,,,370725N,1182757W,37.1235772,-118.4658549,,,0,0
218278,Andrews Mountain,Summit,California,6,Inyo,27,Waucoba Mountain,"01/19/1981","04/21/2021",,,,370437N,1180458W,37.0768912,-118.0827927,,,0,0
218303,Antelope Peak,Summit,California,6,Alpine,3,Lost Cannon Peak,"01/19/1981","02/19/2021",,,,382812N,1193322W,38.4700415,-119.5560486,,,0,0
218583,Bald Mountain,Summit,California,6,Fresno,19,Dinkey Creek,"01/19/1981","01/05/2021",,,,370614N,1191221W,37.1038303,-119.205814,,,0,0
218587,Bald Mountain,Summit,California,6,Tuolumne,109,Strawberry,"01/19/1981","04/07/2021",,,,380841N,1200514W,38.1446359,-120.0871179,,,0,0
218607,Bald Peak,Summit,California,6,Tuolumne,109,Dardanelle,"01/19/1981",12/30/2020,,,,382220N,1194639W,38.3721787,-119.7775155,,,0,0
218610,Bald Rock,Summit,California,6,Mariposa,43,Ben Hur,"01/19/1981","05/12/2021",,,,372225N,1195607W,37.373723,-119.935368,,,0,0
218861,Bear Mountain,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363546N,1190250W,36.5962308,-119.0472764,,,0,0
218987,Bell Mountain,Summit,California,6,Tuolumne,109,Pinecrest,"01/19/1981","03/12/2021",,,,380856N,1195518W,38.1489191,-119.9215359,,,0,0
219080,Berry Hill,Summit,California,6,Madera,39,Millerton Lake West,"01/19/1981","08/03/2021",,,,370302N,1194316W,37.0506916,-119.7211821,,,0,0
219121,Mount Biedeman,Summit,California,6,Mono,51,Bodie,"01/19/1981","05/13/2021",,,,380909N,1190405W,38.1523811,-119.0679543,,,0,0
219357,Black Dome,Summit,California,6,Alpine,3,Ebbetts Pass,"01/19/1981","01/09/2021",,,,383152N,1195043W,38.5310408,-119.8452745,,,0,0
219373,Black Mountain,Summit,California,6,Inyo,27,Westgard Pass,"01/19/1981","04/21/2021",,,,371601N,1181331W,37.2668634,-118.2252787,,,0,0
219506,Blue Mountain,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363303N,1190434W,36.550934,-119.076057,,,0,0
219697,Boulder Peak,Summit,California,6,Alpine,3,Disaster Peak,"01/19/1981","01/05/2021",,,,382652N,1194116W,38.4476661,-119.6877463,,,0,0
219780,Branford Mountain,Summit,California,6,Fresno,19,Trimmer,"01/19/1981","04/14/2021",,,,365706N,1191727W,36.9515929,-119.2908152,,,0,0
219790,Braly Peaks,Summit,Nevada,32,Mineral,21,Aurora,"01/19/1981","02/02/2021",Official,Board Decision,"04/30/2015",381506N,1185516W,38.2515978,-118.9211693,,,0,0
220004,Buck Peak,Summit,California,6,Fresno,19,The Sphinx,"01/19/1981","04/18/2017",,,,364813N,1183329W,36.803504,-118.558037,,,0,0
220006,Buck Point,Summit,California,6,Mariposa,43,Catheys Valley,"01/19/1981","05/22/2021",,,,372906N,1200440W,37.485023,-120.0777253,,,0,0
220035,Buckeye Hill,Summit,California,6,Mariposa,43,Ben Hur,"01/19/1981","05/12/2021",,,,371947N,1195700W,37.3296819,-119.9499833,,,0,0
220122,Bull Run Peak,Summit,California,6,Alpine,3,Spicer Meadow Reservoir,"01/19/1981","04/06/2021",,,,382831N,1195332W,38.4754103,-119.8920929,,,0,0
220229,Burnt Mountain,Summit,California,6,Fresno,19,Slide Bluffs,"01/19/1981","04/18/2017",,,,365820N,1184343W,36.9723081,-118.7285939,,,0,0
220230,Burnt Point,Summit,California,6,Tulare,107,Shadequarter Mountain,"01/19/1981","05/22/2017",,,,363458N,1185440W,36.5829025,-118.911212,,,0,0
220263,Bush Mountain,Summit,California,6,Mono,51,Fales Hot Springs,"01/19/1981","01/13/2021",,,,381922N,1192339W,38.3228153,-119.3941444,,,0,0
220311,Buttonwillow Peak,Summit,California,6,Tulare,107,Tucker Mountain,"01/19/1981",11/10/2021,,,,363855N,1190948W,36.6486406,-119.163391,,,0,0
220324,Buzzard Roost,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363456N,1190232W,36.5822881,-119.0422759,,,0,0
220512,Campbell Mountain,Summit,California,6,Fresno,19,Wahtoke,"01/19/1981",11/11/2021,,,,364144N,1192517W,36.6956062,-119.4213062,,,0,0
220656,Cary Peak,Summit,California,6,Alpine,3,Woodfords,"01/19/1981","04/23/2021",,,,384645N,1195054W,38.7792111,-119.8483926,,,0,0
220689,Castle Peak,Summit,California,6,Fresno,19,Tehipite Dome,"01/19/1981","04/18/2017",,,,365914N,1185147W,36.9873163,-118.8630268,,,0,0
220736,Cats Head Mountain,Summit,California,6,Fresno,19,Trimmer,"01/19/1981","04/14/2021",,,,365731N,1191507W,36.958609,-119.2519914,,,0,0
221121,Cirque Mountain,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","04/29/2017",,,,380754N,1192732W,38.1315459,-119.4589458,,,0,0
221223,Cliff Peak,Summit,California,6,Tulare,107,Stokes Mountain,"01/19/1981",10/30/2021,,,,363323N,1191018W,36.5565074,-119.1716176,,,0,0
221568,Corn Jack Peak,Summit,California,6,Tulare,107,Tucker Mountain,"01/19/1981",11/10/2021,,,,363821N,1190933W,36.6391791,-119.1592228,,,0,0
221792,Crandall Peak,Summit,California,6,Tuolumne,109,Crandall Peak,"01/19/1981",12/24/2020,,,,380932N,1200836W,38.1588366,-120.1434027,,,0,0
221806,Crater Mountain,Summit,California,6,Fresno,19,Mount Pinchot,"01/19/1981","04/18/2017",,,,365521N,1182516W,36.9224799,-118.4209834,,,0,0
221857,Cross Mountain,Summit,California,6,Tulare,107,Sphinx Lakes,"01/19/1981","04/14/2017",,,,364409N,1183012W,36.7359642,-118.5032957,,,0,0
222012,Dardanelles Cone,Summit,California,6,Alpine,3,Dardanelles Cone,"01/19/1981",12/30/2020,,,,382417N,1195219W,38.4045948,-119.8720275,,,0,0
222055,Davis Mountain,Summit,California,6,Fresno,19,Trimmer,"01/19/1981","04/14/2021",,,,365909N,1191733W,36.9858513,-119.2923707,,,0,0
222217,Deerhorn Mountain,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",,,,364247N,1182438W,36.7129628,-118.4104496,,,0,0
222413,Disappointment Peak,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",,,,370404N,1182803W,37.0679033,-118.4675575,,,0,0
222415,Disaster Peak,Summit,California,6,Alpine,3,Disaster Peak,"01/19/1981","01/05/2021",,,,382655N,1194401W,38.4487431,-119.7336662,,,0,0
222477,Dome Two,Summit,California,6,Mono,51,Topaz Lake,"01/19/1981","08/30/2021",,,,384138N,1193515W,38.6937909,-119.5875285,,,0,0
222819,Eagle Peak,Summit,California,6,Fresno,19,Trimmer,"01/19/1981","04/14/2021",,,,365623N,1191640W,36.9398575,-119.2777399,,,0,0
222821,Eagle Peak,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","04/29/2017",,,,381047N,1192431W,38.1798461,-119.408612,,,0,0
222822,Eagle Peak,Summit,California,6,Tuolumne,109,Dardanelle,"01/19/1981",12/30/2020,,,,381628N,1195053W,38.2744707,-119.8481789,,,0,0
222835,Eagle Scout Peak,Summit,California,6,Tulare,107,Triple Divide Peak,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1926",363245N,1183342W,36.5457144,-118.5615779,,,0,0
222934,East Vidette,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",,,,364438N,1182402W,36.7438136,-118.4005552,,,0,0
223089,Elephant Rock,Summit,California,6,Alpine,3,Spicer Meadow Reservoir,"01/19/1981","04/06/2021",,,,382647N,1195812W,38.4464977,-119.9699375,,,0,0
223101,Elizabeth Peak,Summit,California,6,Tuolumne,109,Twain Harte,"01/19/1981","04/15/2021",,,,380347N,1201451W,38.0629635,-120.2474397,,,0,0
223160,Ellis Mountain,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363239N,1190118W,36.5441273,-119.0217604,,,0,0
223236,Mount Ericsson,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",364150N,1182452W,36.6971529,-118.4144644,,,0,0
223503,Finger Peaks,Summit,California,6,Tuolumne,109,Matterhorn Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380514N,1192426W,38.0871973,-119.4072716,,,0,0
223541,Fish Valley Peak,Summit,California,6,Alpine,3,Lost Cannon Peak,"01/19/1981","02/19/2021",,,,382605N,1193413W,38.4347216,-119.5701977,,,0,0
223573,Flagpole Point,Summit,California,6,Calaveras,9,Tamarack,"01/19/1981","04/09/2021",,,,382733N,1200639W,38.4590993,-120.1107961,,,0,0
223692,Forsyth Peak,Summit,California,6,Tuolumne,109,Tower Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380927N,1193451W,38.1575127,-119.5809295,,,0,0
223982,Fuller Buttes,Summit,California,6,Madera,39,Piyau Dome,"01/19/1981","03/13/2021",,,,372454N,1191713W,37.4149039,-119.2869007,,,0,0
224008,Gale Peak,Summit,California,6,Madera,39,Sing Peak,"01/19/1981","04/20/2017",Official,Board Decision,"01/01/1932",373405N,1192313W,37.5679873,-119.3870782,,,0,0
224078,Garnet Point,Summit,California,6,Mariposa,43,Catheys Valley,"01/19/1981","05/22/2021",,,,372915N,1200607W,37.4875857,-120.1019382,,,0,0
224104,Gaylor Peak,Summit,California,6,Tuolumne,109,Tioga Pass,"01/19/1981","04/29/2017",,,,375509N,1191556W,37.9190971,-119.2655456,,,0,0
224113,Mount Genevra,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",364100N,1182604W,36.6833075,-118.4343247,,,0,0
224196,Glacier Monument,Summit,California,6,Fresno,19,The Sphinx,"01/19/1981","04/18/2017",,,,364754N,1183020W,36.7982336,-118.5056305,,,0,0
224240,Goat Hill,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363703N,1190318W,36.6175636,-119.0550121,,,0,0
224245,Goat Mountain,Summit,California,6,Fresno,19,The Sphinx,"01/19/1981","04/18/2017",,,,365210N,1183427W,36.8694694,-118.5742113,,,0,0
224303,Goldstein Peak,Summit,California,6,Tulare,107,Tucker Mountain,"01/19/1981",11/10/2021,,,,363744N,1190931W,36.6289553,-119.15871,,,0,0
224408,Granite Hill,Summit,California,6,Fresno,19,Orange Cove North,"01/19/1981","09/17/2021",,,,364116N,1192139W,36.6877223,-119.3609432,,,0,0
224456,Grapevine Peak,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363347N,1190719W,36.5630875,-119.1219365,,,0,0
224550,Green Mountain,Summit,California,6,Fresno,19,Humphreys Station,"01/19/1981","07/01/2021",,,,365816N,1192430W,36.9709868,-119.4083243,,,0,0
224551,Green Mountain,Summit,California,6,Mariposa,43,Ben Hur,"01/19/1981","05/12/2021",,,,371551N,1195927W,37.2641064,-119.990709,,,0,0
224665,Grouse Mountain,Summit,California,6,Inyo,27,Tungsten Hills,"01/19/1981","04/15/2021",,,,371822N,1183522W,37.3062302,-118.5893943,,,0,0
224666,Grouse Mountain,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","04/29/2017",,,,380943N,1192924W,38.162026,-119.4898759,,,0,0
224763,Hacker Mountain,Summit,California,6,Fresno,19,Trimmer,"01/19/1981","04/14/2021",,,,365454N,1191740W,36.915084,-119.2945559,,,0,0
225080,Haystack Peak,Summit,California,6,Tuolumne,109,Tiltill Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380621N,1194105W,38.1058046,-119.6846469,,,0,0
225096,Headley Peak,Summit,California,6,Mono,51,White Mountain Peak,"01/19/1981","04/22/2021",,,,374116N,1181712W,37.6878721,-118.2865536,,,0,0
225186,Henry Peak,Summit,California,6,Alpine,3,Spicer Meadow Reservoir,"01/19/1981","04/06/2021",,,,382911N,1195248W,38.4864797,-119.8800183,,,0,0
225297,Highland Peak,Summit,California,6,Alpine,3,Ebbetts Pass,"01/19/1981","01/09/2021",,,,383237N,1194520W,38.543624,-119.7555481,,,0,0
225366,Hiram Peak,Summit,California,6,Alpine,3,Dardanelles Cone,"01/19/1981",12/30/2020,,,,382840N,1194812W,38.477876,-119.8034158,,,0,0
225384,Hoffman Mountain,Summit,California,6,Fresno,19,Rough Spur,"01/19/1981","03/22/2021",,,,365917N,1185514W,36.988063,-118.9204321,,,0,0
225406,Hog Mountain,Summit,California,6,Fresno,19,Trimmer,"01/19/1981","04/14/2021",,,,365309N,1191848W,36.8857769,-119.313295,,,0,0
225429,Hogback Peak,Summit,California,6,Fresno,19,Slide Bluffs,"01/19/1981","04/18/2017",,,,365236N,1184242W,36.8765682,-118.7115822,,,0,0
225434,Mount Hogue,Summit,California,6,Mono,51,White Mountain Peak,"01/19/1981","04/22/2021",,,,374356N,1181816W,37.7321473,-118.3045466,,,0,0
225630,Horsecamp Mountain,Summit,California,6,Madera,39,Horsecamp Mountain,"01/19/1981","07/01/2021",,,,371944N,1195043W,37.3288272,-119.8451482,,,0,0
225742,Hulbert Mountain,Summit,California,6,Madera,39,Millerton Lake West,"01/19/1981","08/03/2021",,,,370320N,1194015W,37.0554825,-119.6707727,,,0,0
225808,Mount Hutchings,Summit,California,6,Fresno,19,The Sphinx,"01/19/1981","04/18/2017",,,,365000N,1183603W,36.833244,-118.6007383,,,0,0
225820,Iceberg Peak,Summit,California,6,Alpine,3,Dardanelles Cone,"01/19/1981",12/30/2020,,,,382701N,1194922W,38.4503677,-119.8226461,,,0,0
225891,Indian Peak,Summit,California,6,Mariposa,43,Stumpfield Mountain,"01/19/1981","04/07/2021",,,,372334N,1194844W,37.392714,-119.8122842,,,0,0
225892,Indian Peak,Summit,California,6,Mono,51,White Mountain Peak,"01/19/1981","04/22/2021",,,,374129N,1181848W,37.6913817,-118.3132414,,,0,0
225981,Iron Mountain,Summit,California,6,Madera,39,Raymond,"01/19/1981",10/01/2021,,,,371109N,1195740W,37.1857742,-119.9610905,,,0,0
225982,Iron Mountain,Summit,California,6,Madera,39,Little Shuteye Peak,"01/19/1981","02/18/2021",,,,372853N,1192922W,37.4813741,-119.4894893,,,0,0
226062,Jackass Rock,Summit,California,6,Madera,39,Piyau Dome,"01/19/1981","03/13/2021",,,,372558N,1191806W,37.4328579,-119.3017004,,,0,0
226102,Mount Jackson,Summit,California,6,Mono,51,Mount Jackson,"01/19/1981","03/03/2021",,,,381930N,1191601W,38.3251233,-119.2668101,,,0,0
226220,Jesse Morrow Mountain,Summit,California,6,Fresno,19,Wahtoke,"01/19/1981",11/11/2021,,,,364409N,1192428W,36.7359182,-119.407782,,,0,0
226351,Jorgensen Point,Summit,California,6,Fresno,19,Tucker Mountain,"01/19/1981",11/10/2021,,,,364212N,1190825W,36.7033992,-119.1401438,,,0,0
226492,Kendrick Peak,Summit,California,6,Tuolumne,109,Tiltill Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380729N,1193820W,38.1246605,-119.6389215,,,0,0
226503,Kennedy Mountain,Summit,California,6,Fresno,19,Slide Bluffs,"01/19/1981","04/18/2017",,,,365245N,1184005W,36.8791156,-118.6681862,,,0,0
226547,Kettle Peak,Summit,California,6,Mono,51,Matterhorn Peak,"01/19/1981","04/29/2017",,,,380723N,1192543W,38.1229446,-119.4285903,,,0,0
226555,Keynot Peak,Summit,California,6,Inyo,27,New York Butte,"01/19/1981","08/11/2021",,,,364227N,1175744W,36.7075305,-117.962338,,,0,0
226556,Keys Mountain,Summit,California,6,Fresno,19,Humphreys Station,"01/19/1981","07/01/2021",,,,365703N,1192904W,36.9506959,-119.4844671,,,0,0
226567,Kid Mountain,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",,,,370607N,1182542W,37.1018392,-118.4283272,,,0,0
226657,Knob Hill,Summit,California,6,Mariposa,43,Ben Hur,"01/19/1981","05/12/2021",,,,372113N,1195816W,37.3536114,-119.9710523,,,0,0
226736,Lacy Hill,Summit,California,6,Mariposa,43,Ben Hur,"01/19/1981","05/12/2021",,,,372051N,1195647W,37.3475786,-119.9464371,,,0,0
227037,Leviathan Peak,Summit,California,6,Alpine,3,Topaz Lake,"01/19/1981",11/05/2021,,,,384101N,1193643W,38.6837377,-119.6119749,,,0,0
227050,Mount Lewis,Summit,California,6,Tuolumne,109,Twain Harte,"01/19/1981","04/15/2021",,,,380208N,1200944W,38.0354728,-120.1621606,,,0,0
227366,Little Shuteye Peak,Summit,California,6,Madera,39,Little Shuteye Peak,"01/19/1981","02/18/2021",,,,372340N,1192814W,37.3945399,-119.4705345,,,0,0
227386,Little Table Mountain,Summit,California,6,Madera,39,Little Table Mountain,"01/19/1981","07/24/2021",,,,370032N,1194600W,37.008833,-119.7668025,,,0,0
227637,Lookout Mountain,Summit,California,6,Mariposa,43,Mariposa,"01/19/1981","07/30/2021",,,,372427N,1195628W,37.407367,-119.9412424,,,0,0
227693,Lost Cannon Peak,Summit,California,6,Mono,51,Lost Cannon Peak,"01/19/1981","02/19/2021",,,,382420N,1193256W,38.405623,-119.5488329,,,0,0
228072,Marble Mountain,Summit,California,6,Tuolumne,109,Twain Harte,"01/19/1981","04/15/2021",,,,380131N,1200743W,38.0252191,-120.1286795,,,0,0
228205,Masonic Mountain,Summit,California,6,Mono,51,Bridgeport,"01/19/1981",11/26/2020,,,,382037N,1190742W,38.3435232,-119.1282993,,,0,0
228566,Michie Peak,Summit,California,6,Tuolumne,109,Tiltill Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380726N,1193922W,38.1237587,-119.6560957,,,0,0
228633,Midway Mountain,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",,,,363836N,1182901W,36.6433251,-118.48371,,,0,0
228781,Minarets,Summit,California,6,Madera,39,Mount Ritter,"01/19/1981","03/03/2021",,,,373937N,1191027W,37.6603962,-119.1740398,,,0,0
229023,Moore Hill,Summit,California,6,Mariposa,43,Mariposa,"01/19/1981","07/30/2021",,,,372327N,1195915W,37.3907689,-119.9873803,,,0,0
229502,New York Butte,Summit,California,6,Inyo,27,New York Butte,"01/19/1981","08/11/2021",,,,363852N,1175557W,36.6477945,-117.9325056,,,0,0
229506,New York Hill,Summit,California,6,Mono,51,Bridgeport,"01/19/1981","08/30/2021",,,,382127N,1190731W,38.357412,-119.1254141,,,0,0
229731,North Guard,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",,,,364259N,1182924W,36.7165267,-118.4900379,,,0,0
230131,Osborn Hill,Summit,California,6,Alpine,3,Tamarack,"01/19/1981","04/09/2021",,,,382830N,1200110W,38.474906,-120.0193396,,,0,0
230171,Owens Mountain,Summit,California,6,Fresno,19,Friant,"01/19/1981","06/17/2021",,,,365548N,1193830W,36.9299277,-119.641539,,,0,0
230181,Owl Mountain,Summit,California,6,Fresno,19,Trimmer,"01/19/1981","04/14/2021",,,,365253N,1191541W,36.8813181,-119.2613279,,,0,0
230466,Peep Sight Peak,Summit,California,6,Alpine,3,Dardanelles Cone,"01/19/1981",12/30/2020,Official,Board Decision,"01/01/1975",382950N,1195106W,38.4971266,-119.8517925,,,0,0
230663,Pilot Peak,Summit,California,6,Mariposa,43,Ascension Mountain,"01/19/1981","04/24/2017",,,,374546N,1195609W,37.7626655,-119.9359493,,,0,0
230670,Pincushion Mountain,Summit,California,6,Fresno,19,Millerton Lake West,"01/19/1981","08/03/2021",,,,370153N,1193841W,37.0314531,-119.6445964,,,0,0
230671,Pincushion Peak,Summit,California,6,Fresno,19,Sharktooth Peak,"01/19/1981","03/30/2021",,,,372820N,1190631W,37.4722715,-119.1085813,,,0,0
230730,Pinecrest Peak,Summit,California,6,Tuolumne,109,Pinecrest,"01/19/1981","03/13/2021",,,,381329N,1195539W,38.2246324,-119.927391,,,0,0
230984,Potato Peak,Summit,California,6,Mono,51,Bodie,"01/19/1981","05/13/2021",,,,381405N,1190513W,38.2345845,-119.086822,,,0,0
231125,Quartz Mountain,Summit,California,6,Mariposa,43,Indian Gulch,"01/19/1981","02/22/2025",,,,372833N,1201319W,37.4757368,-120.2219747,,,0,0
231126,Quartz Mountain,Summit,California,6,Madera,39,Sing Peak,"01/19/1981","04/20/2017",,,,373107N,1192652W,37.5185443,-119.4479061,,,0,0
231154,Rabbit Hill,Summit,California,6,Madera,39,Raymond,"01/19/1981",10/01/2021,,,,370811N,1195553W,37.1364332,-119.9312798,,,0,0
231342,Red Mountain,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363045N,1190555W,36.512375,-119.0984851,,,0,0
231343,Red Mountain,Summit,California,6,Fresno,19,Piedra,"01/19/1981","09/24/2021",,,,365146N,1192359W,36.8628081,-119.3996875,,,0,0
231344,Red Mountain,Summit,California,6,Fresno,19,Humphreys Station,"01/19/1981","07/01/2021",,,,365738N,1192454W,36.960692,-119.4150973,,,0,0
231345,Red Mountain,Summit,California,6,Mariposa,43,Ben Hur,"01/19/1981","05/12/2021",,,,372136N,1195307W,37.3600053,-119.8853649,,,0,0
231346,Red Mountain,Summit,California,6,Mono,51,Toms Place,"01/19/1981","04/14/2021",,,,373122N,1184405W,37.522705,-118.734836,,,0,0
231365,Red Peak,Summit,California,6,Tuolumne,109,Disaster Peak,"01/19/1981","01/06/2021",,,,382254N,1194435W,38.3816651,-119.7429614,,,0,0
231562,Rickey Peak,Summit,California,6,Mono,51,Fales Hot Springs,"01/19/1981","01/13/2021",,,,381549N,1192252W,38.2637004,-119.3812193,,,0,0
231694,Robinson Peak,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","04/29/2017",,,,380957N,1192311W,38.1659487,-119.3864829,,,0,0
231956,Round Hills,Summit,California,6,Mariposa,43,Catheys Valley,"01/19/1981","05/22/2021",,,,372259N,1200553W,37.3831663,-120.0980264,,,0,0
231958,Round Mountain,Summit,California,6,Fresno,19,Round Mountain,"01/19/1981",10/05/2021,,,,364907N,1193037W,36.8187312,-119.5102259,,,0,0
231960,Round Mountain,Summit,California,6,Mono,51,Toms Place,"01/19/1981","04/14/2021",,,,373658N,1183833W,37.6160379,-118.6426119,,,0,0
231961,Round Mountain,Summit,California,6,Mono,51,Risue Canyon,"01/19/1981",10/02/2021,,,,383652N,1192706W,38.6145003,-119.4517497,,,0,0
232055,Ruth Hill,Summit,California,6,Fresno,19,Tucker Mountain,"01/19/1981",11/10/2021,,,,364349N,1191133W,36.7301891,-119.1925119,,,0,0
232103,Saddle Mountain,Summit,California,6,Fresno,19,Sharktooth Peak,"01/19/1981","03/30/2021",,,,372620N,1190241W,37.4387793,-119.0447656,,,0,0
232548,Santa Cruz Mountain,Summit,California,6,Mariposa,43,Indian Gulch,"01/19/1981","02/22/2025",,,,372725N,1201211W,37.4569166,-120.2029999,,,0,0
232575,Sapps Hill,Summit,California,6,Tuolumne,109,Tamarack,"01/19/1981","04/09/2021",,,,382451N,1200141W,38.414074,-120.0279507,,,0,0
232607,Mount Savage,Summit,California,6,Mariposa,43,Wawona,"01/19/1981","04/20/2017",,,,373034N,1193858W,37.5095085,-119.6493367,,,0,0
232630,Sawyer Peak,Summit,California,6,Tulare,107,Stokes Mountain,"01/19/1981",10/30/2021,,,,363551N,1191014W,36.5974094,-119.1706135,,,0,0
232835,Shadequarter Mountain,Summit,California,6,Tulare,107,Shadequarter Mountain,"01/19/1981","04/14/2017",,,,363402N,1185725W,36.5671548,-118.9570259,,,0,0
232934,Shell Mountain,Summit,California,6,Tulare,107,Muir Grove,"01/19/1981","04/06/2017",,,,364143N,1184747W,36.6952789,-118.7963073,,,0,0
233073,Shultz Mountain,Summit,California,6,Mariposa,43,Indian Gulch,"01/19/1981","02/22/2025",,,,372644N,1200841W,37.4454772,-120.1447937,,,0,0
233139,Silver Peak,Summit,California,6,Fresno,19,Sharktooth Peak,"01/19/1981","03/30/2021",,,,372811N,1190116W,37.4697026,-119.0212003,,,0,0
233185,Sivels Mountain,Summit,California,6,Madera,39,White Chief Mountain,"01/19/1981","04/20/2017",,,,372352N,1193442W,37.3976392,-119.5782034,,,0,0
233340,Smith Mountain,Summit,California,6,Fresno,19,Orange Cove South,"01/19/1981","02/23/2025",,,,363455N,1192047W,36.5820272,-119.3465176,,,0,0
233514,Blackhawk Mountain,Summit,California,6,Madera,39,O'Neals,"06/14/2000","09/16/2021",,,,370847N,1194248W,37.1464515,-119.7133403,,,0,0
233574,Bullion Mountain,Summit,California,6,Mariposa,43,Bear Valley,"01/19/1981","05/11/2021",,,,373333N,1200432W,37.5592668,-120.0755706,,,0,0
233585,Butler Mountain,Summit,California,6,Mariposa,43,Stumpfield Mountain,"01/19/1981","04/07/2021",,,,372248N,1195041W,37.3800047,-119.8447865,,,0,0
233886,Flat Top Mountain,Summit,California,6,Mariposa,43,Illinois Hill,"01/19/1981","07/01/2021",,,,371617N,1200640W,37.2713272,-120.1109931,,,0,0
233903,Fremont Peak,Summit,California,6,Mariposa,43,Bear Valley,"01/19/1981","05/11/2021",,,,373333N,1200432W,37.5592383,-120.0755706,,,0,0
233920,Mount Gayley,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",,,,370611N,1182959W,37.1030007,-118.4998074,,,0,0
234064,Illinois Hill,Summit,California,6,Mariposa,43,Illinois Hill,"01/19/1981","07/01/2021",,,,371954N,1200048W,37.3316041,-120.0132127,,,0,0
234278,Mercer Mountain,Summit,California,6,Madera,39,O'Neals,"01/19/1981","09/16/2021",,,,370740N,1194043W,37.1277894,-119.6787014,,,0,0
234526,Quartz Mountain,Summit,California,6,Madera,39,O'Neals,"01/19/1981","09/16/2021",,,,371127N,1194110W,37.1907758,-119.686246,,,0,0
234736,Smoky Mountain,Summit,California,6,Mariposa,43,Catheys Valley,"01/19/1981","05/22/2021",,,,372624N,1200209W,37.4400398,-120.035927,,,0,0
234894,Sonora Peak,Summit,California,6,Mono,51,Sonora Pass,"01/19/1981","04/03/2021",,,,382114N,1193807W,38.3538805,-119.6353738,,,0,0
235072,South Guard,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",,,,364136N,1182902W,36.693459,-118.483874,,,0,0
235312,Piyau Dome,Summit,California,6,Madera,39,Piyau Dome,"01/19/1981","03/13/2021",Official,Board Decision,"02/08/2007",372853N,1191550W,37.4813667,-119.264005,,,0,0
235319,Wünüpü Peak,Summit,California,6,Inyo,27,Waucoba Mountain,"01/19/1981","04/21/2021",Official,Board Decision,10/27/2011,370310N,1180102W,37.0528249,-118.0172198,,,0,0
235368,Stanislaus Peak,Summit,California,6,Alpine,3,Disaster Peak,"01/19/1981","01/06/2021",,,,382302N,1194002W,38.3839891,-119.6670836,,,0,0
235408,Station Peak,Summit,California,6,Mono,51,Station Peak,"01/19/1981","04/06/2021",,,,373048N,1180628W,37.5132245,-118.1077834,,,0,0
235450,Stephenson Hill,Summit,California,6,Fresno,19,Piedra,"01/19/1981","09/24/2021",,,,365216N,1192750W,36.8710014,-119.4640062,,,0,0
